;tmsp;country;amount;success;PSP;3D_secured;card
5123;2019-01-05 14:54:52;Austria;58;0;UK_Card;1;Master
5124;2019-01-05 14:55:45;Austria;58;0;UK_Card;1;Master
5125;2019-01-05 14:56:03;Austria;58;1;UK_Card;1;Master
5126;2019-01-05 14:57:31;Switzerland;307;0;Simplecard;0;Master
5127;2019-01-05 15:01:05;Austria;215;0;Simplecard;0;Visa
5128;2019-01-05 15:03:40;Switzerland;398;0;Simplecard;0;Master
5129;2019-01-05 15:05:22;Germany;46;0;UK_Card;0;Visa
5130;2019-01-05 15:05:29;Germany;46;0;UK_Card;0;Visa
5131;2019-01-05 15:05:47;Germany;46;0;UK_Card;0;Visa
5132;2019-01-05 15:06:46;Germany;46;1;Moneycard;0;Visa
5133;2019-01-05 15:09:35;Germany;231;0;Simplecard;1;Visa
5134;2019-01-05 15:09:57;Germany;231;0;UK_Card;1;Visa
5135;2019-01-05 15:11:30;Germany;61;0;Moneycard;0;Visa
5136;2019-01-05 15:13:34;Germany;236;1;Simplecard;1;Visa
5137;2019-01-05 15:16:20;Germany;255;0;UK_Card;0;Diners
5138;2019-01-05 15:17:28;Austria;37;0;Simplecard;0;Visa
5139;2019-01-05 15:17:41;Austria;37;0;UK_Card;0;Visa
5140;2019-01-05 15:17:45;Austria;37;0;UK_Card;0;Visa
5141;2019-01-05 15:17:56;Austria;37;0;UK_Card;0;Visa
5142;2019-01-05 15:18:20;Austria;37;0;UK_Card;0;Visa
5143;2019-01-05 15:20:49;Germany;229;0;UK_Card;0;Visa
5144;2019-01-05 15:21:37;Germany;229;1;Simplecard;0;Visa
5145;2019-01-05 15:24:56;Switzerland;229;1;UK_Card;1;Master
5146;2019-01-05 15:27:14;Germany;262;0;Moneycard;0;Visa
5147;2019-01-05 15:27:28;Germany;262;0;UK_Card;0;Visa
5148;2019-01-05 15:28:03;Germany;262;0;Moneycard;0;Visa
5149;2019-01-05 15:32:25;Germany;281;0;Simplecard;0;Diners
5150;2019-01-05 15:37:34;Austria;130;0;Goldcard;0;Master
5151;2019-01-05 15:38:42;Switzerland;229;0;UK_Card;1;Diners
5152;2019-01-05 15:40:00;Switzerland;393;1;UK_Card;1;Master
5153;2019-01-05 15:48:02;Germany;440;0;UK_Card;0;Visa
5154;2019-01-05 15:48:35;Germany;440;0;Moneycard;0;Visa
5155;2019-01-05 15:50:43;Germany;33;0;Goldcard;0;Visa
5156;2019-01-05 15:50:53;Germany;33;0;UK_Card;0;Visa
5157;2019-01-05 15:50:57;Germany;33;1;UK_Card;0;Visa
5158;2019-01-05 15:53:24;Germany;204;1;Goldcard;0;Master
5159;2019-01-05 15:59:47;Germany;99;0;UK_Card;0;Master
5160;2019-01-05 16:00:15;Germany;99;0;Moneycard;0;Master
5161;2019-01-05 16:00:33;Germany;99;0;UK_Card;0;Master
5162;2019-01-05 16:00:57;Germany;99;0;UK_Card;0;Master
5163;2019-01-05 16:04:29;Switzerland;68;1;Moneycard;0;Master
5164;2019-01-05 16:08:05;Germany;129;0;UK_Card;0;Master
5165;2019-01-05 16:08:28;Germany;129;0;UK_Card;0;Master
5166;2019-01-05 16:08:38;Germany;129;0;Simplecard;0;Master
5167;2019-01-05 16:08:49;Germany;129;0;Simplecard;0;Master
5168;2019-01-05 16:09:09;Germany;129;0;Simplecard;0;Master
5169;2019-01-05 16:13:18;Switzerland;185;1;Moneycard;1;Diners
5170;2019-01-05 16:14:36;Germany;84;1;UK_Card;0;Visa
5171;2019-01-05 16:19:25;Switzerland;214;0;UK_Card;0;Visa
5172;2019-01-05 16:19:42;Switzerland;214;0;UK_Card;0;Visa
5173;2019-01-05 16:20:47;Germany;208;0;UK_Card;0;Master
5174;2019-01-05 16:26:05;Germany;10;0;Moneycard;1;Master
5175;2019-01-05 16:27:04;Germany;10;1;UK_Card;1;Master
5176;2019-01-05 16:30:52;Germany;294;0;Goldcard;0;Master
5177;2019-01-05 16:33:03;Germany;254;1;UK_Card;0;Visa
5178;2019-01-05 16:34:33;Switzerland;360;0;Moneycard;0;Diners
5179;2019-01-05 16:34:43;Switzerland;360;1;Moneycard;0;Diners
5180;2019-01-05 16:36:26;Germany;154;0;Moneycard;0;Master
5181;2019-01-05 16:36:33;Germany;154;0;Simplecard;0;Master
5182;2019-01-05 16:36:51;Germany;154;0;UK_Card;0;Master
5183;2019-01-05 16:38:03;Germany;235;0;UK_Card;0;Diners
5184;2019-01-05 16:40:19;Switzerland;368;1;UK_Card;0;Visa
5185;2019-01-05 16:43:45;Switzerland;125;0;UK_Card;0;Master
5186;2019-01-05 16:44:32;Switzerland;125;0;Moneycard;0;Master
5187;2019-01-05 16:44:49;Switzerland;125;1;UK_Card;0;Master
5188;2019-01-05 16:48:27;Germany;110;1;UK_Card;0;Master
5189;2019-01-05 16:50:55;Germany;252;0;Simplecard;0;Master
5190;2019-01-05 16:52:48;Switzerland;51;0;Simplecard;0;Master
5191;2019-01-05 16:53:04;Switzerland;51;0;UK_Card;0;Master
5192;2019-01-05 16:53:40;Switzerland;51;0;UK_Card;0;Master
5193;2019-01-05 16:53:53;Switzerland;51;0;UK_Card;0;Master
5194;2019-01-05 16:55:48;Germany;416;0;UK_Card;0;Master
5195;2019-01-05 17:00:57;Austria;243;0;Goldcard;0;Diners
5196;2019-01-05 17:05:20;Switzerland;44;0;Simplecard;1;Master
5197;2019-01-05 17:05:24;Switzerland;44;0;UK_Card;1;Master
5198;2019-01-05 17:06:45;Germany;210;0;UK_Card;0;Visa
5199;2019-01-05 17:07:30;Germany;210;1;UK_Card;0;Visa
5200;2019-01-05 17:09:50;Germany;57;0;UK_Card;0;Master
5201;2019-01-05 17:10:39;Germany;57;0;UK_Card;0;Master
5202;2019-01-05 17:13:55;Germany;348;0;UK_Card;0;Visa
5203;2019-01-05 17:17:08;Germany;70;1;Simplecard;0;Diners
5204;2019-01-05 17:19:54;Germany;270;1;Simplecard;1;Visa
5205;2019-01-05 17:25:00;Switzerland;175;0;Simplecard;0;Master
5206;2019-01-05 17:26:20;Germany;209;0;UK_Card;0;Diners
5207;2019-01-05 17:30:37;Germany;158;1;Simplecard;0;Master
5208;2019-01-05 17:32:55;Germany;133;1;UK_Card;0;Master
5209;2019-01-05 17:37:53;Germany;185;0;Goldcard;1;Master
5210;2019-01-05 17:39:52;Germany;73;0;Simplecard;1;Master
5211;2019-01-05 17:40:27;Germany;73;0;UK_Card;1;Master
5212;2019-01-05 17:40:49;Germany;73;1;UK_Card;1;Master
5213;2019-01-05 17:45:22;Switzerland;133;0;UK_Card;0;Master
5214;2019-01-05 17:48:17;Germany;235;0;Simplecard;1;Master
5215;2019-01-05 17:57:53;Germany;255;0;Moneycard;0;Master
5216;2019-01-05 18:01:12;Germany;239;0;Simplecard;0;Master
5217;2019-01-05 18:02:01;Germany;239;0;Moneycard;0;Master
5218;2019-01-05 18:05:05;Austria;356;0;UK_Card;1;Master
5219;2019-01-05 18:05:41;Austria;356;0;UK_Card;1;Master
5220;2019-01-05 18:06:29;Austria;356;0;UK_Card;1;Master
5221;2019-01-05 18:06:36;Austria;356;0;UK_Card;1;Master
5222;2019-01-05 18:10:41;Germany;437;0;UK_Card;0;Master
5223;2019-01-05 18:11:18;Germany;437;0;UK_Card;0;Master
5224;2019-01-05 18:11:21;Germany;437;0;UK_Card;0;Master
5225;2019-01-05 18:11:23;Germany;437;0;UK_Card;0;Master
5226;2019-01-05 18:15:02;Germany;28;0;UK_Card;0;Visa
5227;2019-01-05 18:16:23;Germany;291;0;Moneycard;0;Diners
5228;2019-01-05 18:19:59;Germany;173;0;UK_Card;0;Visa
5229;2019-01-05 18:20:07;Germany;173;1;UK_Card;0;Visa
5230;2019-01-05 18:22:55;Switzerland;186;0;Simplecard;0;Master
5231;2019-01-05 18:25:13;Switzerland;376;0;Moneycard;0;Visa
5232;2019-01-05 18:28:46;Germany;116;1;Moneycard;0;Master
5233;2019-01-05 18:30:25;Germany;171;0;UK_Card;1;Master
5234;2019-01-05 18:30:35;Germany;171;0;UK_Card;1;Master
5235;2019-01-05 18:31:01;Germany;171;0;Simplecard;1;Master
5236;2019-01-05 18:32:54;Austria;247;0;UK_Card;1;Visa
5237;2019-01-05 18:36:21;Germany;198;1;Moneycard;1;Master
5238;2019-01-05 18:38:56;Germany;281;0;UK_Card;0;Diners
5239;2019-01-05 18:39:39;Germany;281;0;UK_Card;0;Diners
5240;2019-01-05 18:40:06;Germany;281;0;UK_Card;0;Diners
5241;2019-01-05 18:42:02;Austria;351;0;UK_Card;0;Visa
5242;2019-01-05 18:43:39;Germany;205;0;Simplecard;0;Master
5243;2019-01-05 18:47:08;Germany;53;1;Moneycard;0;Master
5244;2019-01-05 18:50:46;Austria;54;0;Moneycard;0;Master
5245;2019-01-05 18:51:24;Austria;54;0;Simplecard;0;Master
5246;2019-01-05 18:53:08;Austria;64;0;Simplecard;0;Master
5247;2019-01-05 18:55:19;Germany;53;0;UK_Card;0;Master
5248;2019-01-05 18:56:24;Germany;271;0;Simplecard;0;Master
5249;2019-01-05 18:57:36;Germany;282;1;UK_Card;1;Master
5250;2019-01-05 18:58:57;Germany;179;0;UK_Card;0;Visa
5251;2019-01-05 18:59:15;Germany;179;0;Moneycard;0;Visa
5252;2019-01-05 18:59:44;Germany;179;0;UK_Card;0;Visa
5253;2019-01-05 18:59:46;Germany;179;0;UK_Card;0;Visa
5254;2019-01-05 19:00:06;Germany;179;0;Simplecard;0;Visa
5255;2019-01-05 19:05:13;Germany;224;0;UK_Card;0;Master
5256;2019-01-05 19:05:16;Germany;224;0;Simplecard;0;Master
5257;2019-01-05 19:10:39;Germany;209;0;Moneycard;1;Diners
5258;2019-01-05 19:10:43;Germany;209;0;UK_Card;1;Diners
5259;2019-01-05 19:14:25;Switzerland;169;0;UK_Card;0;Visa
5260;2019-01-05 19:15:10;Switzerland;169;1;Simplecard;0;Visa
5261;2019-01-05 19:22:24;Germany;280;0;UK_Card;0;Master
5262;2019-01-05 19:23:07;Germany;280;0;UK_Card;0;Master
5263;2019-01-05 19:29:39;Germany;114;0;Simplecard;1;Visa
5264;2019-01-05 19:30:44;Germany;216;0;UK_Card;0;Master
5265;2019-01-05 19:31:22;Germany;216;0;UK_Card;0;Master
5266;2019-01-05 19:31:48;Germany;216;0;UK_Card;0;Master
5267;2019-01-05 19:32:06;Germany;216;0;UK_Card;0;Master
5268;2019-01-05 19:32:26;Germany;216;0;UK_Card;0;Master
5269;2019-01-05 19:33:08;Germany;216;0;UK_Card;0;Master
5270;2019-01-05 19:36:18;Austria;142;1;UK_Card;0;Visa
5271;2019-01-05 19:37:39;Germany;324;0;UK_Card;0;Visa
5272;2019-01-05 19:38:57;Switzerland;34;0;Simplecard;0;Visa
5273;2019-01-05 19:39:24;Switzerland;34;0;Simplecard;0;Visa
5274;2019-01-05 19:40:29;Switzerland;165;0;UK_Card;0;Visa
5275;2019-01-05 19:40:42;Switzerland;165;0;UK_Card;0;Visa
5276;2019-01-05 19:40:50;Switzerland;165;0;Moneycard;0;Visa
5277;2019-01-05 19:44:34;Switzerland;283;0;UK_Card;1;Diners
5278;2019-01-05 19:48:16;Austria;204;0;UK_Card;1;Visa
5279;2019-01-05 19:48:49;Austria;204;0;Simplecard;1;Visa
5280;2019-01-05 19:51:31;Germany;22;0;UK_Card;1;Diners
5281;2019-01-05 19:51:52;Germany;22;0;Simplecard;1;Diners
5282;2019-01-05 19:53:23;Germany;128;1;Simplecard;0;Visa
5283;2019-01-05 19:55:29;Germany;331;1;Moneycard;0;Diners
5284;2019-01-05 19:58:39;Germany;222;1;Goldcard;1;Diners
5285;2019-01-05 20:00:15;Germany;207;0;UK_Card;0;Visa
5286;2019-01-05 20:00:54;Germany;207;0;UK_Card;0;Visa
5287;2019-01-05 20:07:52;Switzerland;308;0;UK_Card;0;Master
5288;2019-01-05 20:08:42;Switzerland;308;0;UK_Card;0;Master
5289;2019-01-05 20:09:06;Switzerland;308;0;UK_Card;0;Master
5290;2019-01-05 20:10:15;Germany;272;1;Simplecard;0;Diners
5291;2019-01-05 20:13:13;Germany;47;0;UK_Card;1;Visa
5292;2019-01-05 20:13:41;Germany;47;0;UK_Card;1;Visa
5293;2019-01-05 20:14:35;Germany;47;1;UK_Card;1;Visa
5294;2019-01-05 20:18:21;Germany;133;0;UK_Card;1;Master
5295;2019-01-05 20:18:23;Germany;133;0;UK_Card;1;Master
5296;2019-01-05 20:18:34;Germany;133;0;UK_Card;1;Master
5297;2019-01-05 20:18:54;Germany;133;1;UK_Card;1;Master
5298;2019-01-05 20:20:07;Germany;161;0;Simplecard;0;Visa
5299;2019-01-05 20:23:38;Germany;222;0;UK_Card;0;Master
5300;2019-01-05 20:27:08;Switzerland;69;1;UK_Card;0;Master
5301;2019-01-05 20:29:56;Germany;265;0;UK_Card;0;Master
5302;2019-01-05 20:30:12;Germany;265;0;UK_Card;0;Master
5303;2019-01-05 20:33:45;Germany;189;0;UK_Card;1;Master
5304;2019-01-05 20:34:25;Germany;189;0;Moneycard;1;Master
5305;2019-01-05 20:36:00;Austria;146;0;Simplecard;0;Master
5306;2019-01-05 20:37:30;Germany;84;1;UK_Card;0;Master
5307;2019-01-05 20:39:11;Germany;195;0;Moneycard;0;Master
5308;2019-01-05 20:41:01;Germany;168;1;Moneycard;1;Master
5309;2019-01-05 20:44:44;Austria;98;0;Goldcard;0;Visa
5310;2019-01-05 20:46:03;Germany;86;0;UK_Card;0;Master
5311;2019-01-05 20:46:40;Germany;86;0;Simplecard;0;Master
5312;2019-01-05 20:48:54;Austria;342;0;Simplecard;0;Master
5313;2019-01-05 20:48:55;Austria;342;0;Moneycard;0;Master
5314;2019-01-05 20:49:01;Austria;342;0;UK_Card;0;Master
5315;2019-01-05 20:50:16;Germany;162;0;UK_Card;0;Master
5316;2019-01-05 20:53:01;Switzerland;365;0;UK_Card;0;Visa
5317;2019-01-05 20:53:56;Switzerland;365;0;UK_Card;0;Visa
5318;2019-01-05 20:54:22;Switzerland;365;1;UK_Card;0;Visa
5319;2019-01-05 21:00:25;Germany;141;1;UK_Card;0;Master
5320;2019-01-05 21:01:43;Germany;298;0;UK_Card;0;Master
5321;2019-01-05 21:06:26;Switzerland;314;0;UK_Card;0;Master
5322;2019-01-05 21:08:03;Germany;69;0;UK_Card;0;Master
5323;2019-01-05 21:09:40;Switzerland;220;1;Goldcard;0;Diners
5324;2019-01-05 21:11:09;Germany;144;0;UK_Card;0;Master
5325;2019-01-05 21:11:27;Germany;144;0;UK_Card;0;Master
5326;2019-01-05 21:11:36;Germany;144;0;UK_Card;0;Master
5327;2019-01-05 21:16:23;Germany;138;0;Simplecard;0;Diners
5328;2019-01-05 21:16:45;Germany;138;0;Simplecard;0;Diners
5329;2019-01-05 21:17:19;Germany;138;0;UK_Card;0;Diners
5330;2019-01-05 21:20:23;Germany;205;0;UK_Card;0;Master
5331;2019-01-05 21:20:25;Germany;205;0;UK_Card;0;Master
5332;2019-01-05 21:20:55;Germany;205;0;UK_Card;0;Master
5333;2019-01-05 21:24:08;Germany;247;0;Simplecard;0;Visa
5334;2019-01-05 21:29:22;Germany;37;1;UK_Card;0;Diners
5335;2019-01-05 21:31:28;Germany;198;1;Simplecard;0;Master
5336;2019-01-05 21:33:29;Switzerland;113;0;Simplecard;0;Visa
5337;2019-01-05 21:35:08;Germany;146;0;Simplecard;0;Master
5338;2019-01-05 21:35:47;Germany;146;0;UK_Card;0;Master
5339;2019-01-05 21:36:28;Germany;146;1;UK_Card;0;Master
5340;2019-01-05 21:38:12;Switzerland;327;1;Simplecard;1;Master
5341;2019-01-05 21:39:13;Germany;290;1;Goldcard;1;Master
5342;2019-01-05 21:40:14;Germany;250;1;Goldcard;0;Master
5343;2019-01-05 21:42:21;Germany;265;0;UK_Card;0;Master
5344;2019-01-05 21:42:43;Germany;265;0;UK_Card;0;Master
5345;2019-01-05 21:43:43;Germany;265;0;Simplecard;0;Master
5346;2019-01-05 21:45:01;Switzerland;280;1;Moneycard;1;Master
5347;2019-01-05 21:46:55;Switzerland;152;0;Simplecard;0;Diners
5348;2019-01-05 21:50:48;Germany;227;0;Moneycard;0;Master
5349;2019-01-05 21:51:41;Germany;227;0;UK_Card;0;Master
5350;2019-01-05 21:52:17;Germany;227;1;Goldcard;0;Master
5351;2019-01-05 21:55:05;Austria;186;0;Simplecard;1;Master
5352;2019-01-05 21:55:28;Austria;186;0;UK_Card;1;Master
5353;2019-01-05 21:55:46;Austria;186;0;UK_Card;1;Master
5354;2019-01-05 21:57:34;Austria;29;1;Goldcard;1;Master
5355;2019-01-05 21:59:00;Switzerland;110;0;Moneycard;1;Master
5356;2019-01-05 21:59:49;Switzerland;110;0;UK_Card;1;Master
5357;2019-01-05 22:00:01;Switzerland;110;1;UK_Card;1;Master
5358;2019-01-05 22:01:19;Austria;353;1;UK_Card;0;Visa
5359;2019-01-05 22:07:46;Germany;366;0;Simplecard;0;Visa
5360;2019-01-05 22:08:35;Germany;366;0;UK_Card;0;Visa
5361;2019-01-05 22:09:39;Germany;256;0;UK_Card;0;Visa
5362;2019-01-05 22:10:06;Germany;256;1;UK_Card;0;Visa
5363;2019-01-05 22:11:47;Germany;104;0;Simplecard;0;Visa
5364;2019-01-05 22:13:57;Germany;204;0;Moneycard;0;Visa
5365;2019-01-05 22:16:28;Germany;229;1;Simplecard;0;Visa
5366;2019-01-05 22:18:11;Switzerland;279;0;UK_Card;1;Visa
5367;2019-01-05 22:18:49;Switzerland;279;0;UK_Card;1;Visa
5368;2019-01-05 22:22:05;Germany;372;0;UK_Card;0;Visa
5369;2019-01-05 22:22:09;Germany;372;0;Simplecard;0;Visa
5370;2019-01-05 22:23:56;Austria;214;1;Simplecard;0;Diners
5371;2019-01-05 22:27:54;Germany;88;0;Moneycard;0;Diners
5372;2019-01-05 22:29:41;Switzerland;186;0;Moneycard;0;Visa
5373;2019-01-05 22:30:28;Switzerland;186;0;UK_Card;0;Visa
5374;2019-01-05 22:32:01;Germany;248;1;Simplecard;0;Visa
5375;2019-01-05 22:35:24;Germany;338;0;UK_Card;0;Visa
5376;2019-01-05 22:35:49;Germany;338;1;Simplecard;0;Visa
5377;2019-01-05 22:43:57;Germany;228;0;Simplecard;0;Master
5378;2019-01-05 22:47:44;Germany;93;1;UK_Card;0;Master
5379;2019-01-05 22:49:33;Austria;17;0;Moneycard;0;Visa
5380;2019-01-05 22:51:09;Austria;348;0;UK_Card;1;Visa
5381;2019-01-05 22:51:39;Austria;348;0;UK_Card;1;Visa
5382;2019-01-05 22:52:26;Austria;348;1;Moneycard;1;Visa
5383;2019-01-05 22:54:15;Germany;219;0;UK_Card;1;Master
5384;2019-01-05 22:55:59;Germany;183;0;Simplecard;1;Diners
5385;2019-01-05 22:56:50;Germany;183;1;UK_Card;1;Diners
5386;2019-01-05 22:58:43;Germany;402;0;UK_Card;0;Master
5387;2019-01-05 22:59:30;Germany;402;0;Moneycard;0;Master
5388;2019-01-05 23:01:40;Germany;230;0;Simplecard;0;Master
5389;2019-01-05 23:02:03;Germany;230;0;UK_Card;0;Master
5390;2019-01-05 23:02:36;Germany;230;0;UK_Card;0;Master
5391;2019-01-05 23:03:05;Germany;230;0;Goldcard;0;Master
5392;2019-01-05 23:04:20;Germany;285;0;UK_Card;0;Diners
5393;2019-01-05 23:04:42;Germany;285;0;UK_Card;0;Diners
5394;2019-01-05 23:05:11;Germany;285;0;UK_Card;0;Diners
5395;2019-01-05 23:07:41;Germany;304;1;Moneycard;0;Master
5396;2019-01-05 23:11:28;Germany;215;0;Simplecard;0;Master
5397;2019-01-05 23:11:34;Germany;215;0;UK_Card;0;Master
5398;2019-01-05 23:12:27;Germany;215;0;Simplecard;0;Master
5399;2019-01-05 23:15:08;Germany;138;0;Moneycard;1;Master
5400;2019-01-05 23:16:49;Germany;325;0;Moneycard;1;Master
5401;2019-01-05 23:18:03;Germany;87;0;Simplecard;0;Master
5402;2019-01-05 23:19:24;Switzerland;259;0;UK_Card;0;Master
5403;2019-01-05 23:19:42;Switzerland;259;1;Moneycard;0;Master
5404;2019-01-05 23:24:04;Germany;99;0;UK_Card;0;Master
5405;2019-01-05 23:24:49;Germany;99;0;UK_Card;0;Master
5406;2019-01-05 23:25:04;Germany;99;0;Moneycard;0;Master
5407;2019-01-05 23:25:56;Germany;99;0;Simplecard;0;Master
5408;2019-01-05 23:27:27;Germany;310;0;UK_Card;0;Visa
5409;2019-01-05 23:27:50;Germany;310;0;Goldcard;0;Visa
5410;2019-01-05 23:28:31;Germany;310;0;UK_Card;0;Visa
5411;2019-01-05 23:31:01;Germany;453;0;UK_Card;0;Master
5412;2019-01-05 23:31:48;Germany;453;0;UK_Card;0;Master
5413;2019-01-05 23:33:39;Switzerland;113;0;UK_Card;0;Master
5414;2019-01-05 23:34:38;Switzerland;113;0;Moneycard;0;Master
5415;2019-01-05 23:35:54;Austria;318;0;Simplecard;0;Diners
5416;2019-01-05 23:37:04;Germany;195;0;UK_Card;0;Master
5417;2019-01-05 23:40:55;Switzerland;199;0;UK_Card;0;Master
5418;2019-01-05 23:41:22;Switzerland;199;0;Simplecard;0;Master
5419;2019-01-05 23:42:42;Germany;116;0;Simplecard;1;Master
5420;2019-01-05 23:44:01;Germany;171;0;UK_Card;0;Master
5421;2019-01-05 23:44:35;Germany;171;0;Simplecard;0;Master
5422;2019-01-05 23:47:32;Germany;70;0;Moneycard;0;Diners
5423;2019-01-05 23:48:13;Germany;70;0;UK_Card;0;Diners
5424;2019-01-05 23:49:40;Switzerland;353;0;UK_Card;0;Master
5425;2019-01-05 23:50:17;Switzerland;353;0;UK_Card;0;Master
5426;2019-01-05 23:50:57;Switzerland;353;0;UK_Card;0;Master
5427;2019-01-05 23:52:07;Germany;243;1;Simplecard;0;Diners
5428;2019-01-05 23:54:28;Germany;137;0;UK_Card;0;Master
5429;2019-01-05 23:55:21;Germany;137;0;Simplecard;0;Master
5430;2019-01-05 23:56:33;Germany;285;0;UK_Card;0;Master
5431;2019-01-05 23:57:55;Germany;318;0;UK_Card;0;Master
5432;2019-01-05 23:59:04;Germany;243;1;UK_Card;1;Master
5433;2019-01-06 00:02:55;Switzerland;112;1;UK_Card;0;Master
5434;2019-01-06 00:04:20;Switzerland;104;0;Simplecard;1;Master
5435;2019-01-06 00:06:50;Germany;155;1;Goldcard;0;Diners
5436;2019-01-06 00:08:01;Germany;95;1;Goldcard;0;Master
5437;2019-01-06 00:11:17;Germany;308;0;UK_Card;0;Master
5438;2019-01-06 00:12:55;Switzerland;120;1;UK_Card;1;Visa
5439;2019-01-06 00:14:56;Germany;122;0;UK_Card;1;Master
5440;2019-01-06 00:14:59;Germany;122;0;UK_Card;1;Master
5441;2019-01-06 00:15:05;Germany;122;0;Simplecard;1;Master
5442;2019-01-06 00:16:27;Austria;313;0;UK_Card;0;Master
5443;2019-01-06 00:17:00;Austria;313;0;UK_Card;0;Master
5444;2019-01-06 00:20:41;Austria;219;0;Simplecard;0;Visa
5445;2019-01-06 00:22:18;Germany;119;0;UK_Card;1;Visa
5446;2019-01-06 00:27:03;Austria;187;0;UK_Card;0;Visa
5447;2019-01-06 00:27:46;Austria;187;0;Moneycard;0;Visa
5448;2019-01-06 00:30:12;Germany;220;0;UK_Card;1;Diners
5449;2019-01-06 00:34:01;Switzerland;232;0;Simplecard;0;Visa
5450;2019-01-06 00:34:08;Switzerland;232;0;Simplecard;0;Visa
5451;2019-01-06 00:38:42;Germany;82;0;Moneycard;0;Master
5452;2019-01-06 00:43:59;Switzerland;198;0;UK_Card;0;Master
5453;2019-01-06 00:44:08;Switzerland;198;0;Moneycard;0;Master
5454;2019-01-06 00:53:24;Germany;310;0;UK_Card;0;Master
5455;2019-01-06 00:55:08;Switzerland;245;0;UK_Card;0;Master
5456;2019-01-06 00:55:17;Switzerland;245;0;UK_Card;0;Master
5457;2019-01-06 00:57:46;Germany;345;0;Simplecard;1;Visa
5458;2019-01-06 00:57:52;Germany;345;0;UK_Card;1;Visa
5459;2019-01-06 01:02:57;Switzerland;199;0;UK_Card;0;Master
5460;2019-01-06 01:02:59;Switzerland;199;1;UK_Card;0;Master
5461;2019-01-06 01:04:33;Germany;265;0;UK_Card;0;Visa
5462;2019-01-06 01:04:40;Germany;265;0;UK_Card;0;Visa
5463;2019-01-06 01:05:07;Germany;265;0;Moneycard;0;Visa
5464;2019-01-06 01:05:38;Germany;265;0;UK_Card;0;Visa
5465;2019-01-06 01:11:52;Germany;190;0;UK_Card;0;Master
5466;2019-01-06 01:12:50;Germany;190;1;UK_Card;0;Master
5467;2019-01-06 01:14:33;Austria;243;0;Simplecard;1;Master
5468;2019-01-06 01:15:36;Germany;105;0;UK_Card;1;Diners
5469;2019-01-06 01:15:53;Germany;105;0;UK_Card;1;Diners
5470;2019-01-06 01:16:40;Germany;105;0;UK_Card;1;Diners
5471;2019-01-06 01:16:54;Germany;105;0;UK_Card;1;Diners
5472;2019-01-06 01:17:39;Germany;105;0;UK_Card;1;Diners
5473;2019-01-06 01:17:39;Germany;105;1;UK_Card;1;Diners
5474;2019-01-06 01:20:30;Switzerland;207;0;Simplecard;1;Master
5475;2019-01-06 01:22:52;Germany;108;1;Goldcard;0;Master
5476;2019-01-06 01:25:14;Germany;104;1;Simplecard;0;Diners
5477;2019-01-06 01:31:41;Austria;77;1;UK_Card;0;Master
5478;2019-01-06 01:33:34;Switzerland;367;0;UK_Card;1;Diners
5479;2019-01-06 01:34:44;Germany;100;0;UK_Card;0;Master
5480;2019-01-06 01:35:52;Austria;230;0;UK_Card;1;Visa
5481;2019-01-06 01:37:37;Switzerland;214;0;Simplecard;0;Master
5482;2019-01-06 01:38:40;Switzerland;116;0;Goldcard;0;Visa
5483;2019-01-06 01:39:24;Switzerland;116;1;Goldcard;0;Visa
5484;2019-01-06 01:44:11;Germany;182;0;UK_Card;0;Diners
5485;2019-01-06 01:44:14;Germany;182;0;Moneycard;0;Diners
5486;2019-01-06 01:45:19;Austria;520;0;Moneycard;0;Visa
5487;2019-01-06 01:46:25;Germany;46;0;UK_Card;0;Visa
5488;2019-01-06 01:46:36;Germany;46;1;UK_Card;0;Visa
5489;2019-01-06 01:50:18;Austria;516;1;UK_Card;1;Master
5490;2019-01-06 01:52:31;Germany;224;0;Moneycard;0;Master
5491;2019-01-06 01:53:31;Germany;224;0;Moneycard;0;Master
5492;2019-01-06 01:55:08;Switzerland;193;0;Moneycard;0;Visa
5493;2019-01-06 01:55:30;Switzerland;193;0;Simplecard;0;Visa
5494;2019-01-06 01:56:11;Switzerland;193;0;Moneycard;0;Visa
5495;2019-01-06 01:56:40;Switzerland;193;0;UK_Card;0;Visa
5496;2019-01-06 02:01:05;Germany;219;0;Simplecard;1;Visa
5497;2019-01-06 02:01:43;Germany;219;0;UK_Card;1;Visa
5498;2019-01-06 02:03:54;Germany;236;0;Simplecard;0;Diners
5499;2019-01-06 02:05:17;Germany;222;0;UK_Card;0;Master
5500;2019-01-06 02:05:27;Germany;222;0;Simplecard;0;Master
5501;2019-01-06 02:06:13;Germany;222;0;Moneycard;0;Master
5502;2019-01-06 02:06:45;Germany;222;0;UK_Card;0;Master
5503;2019-01-06 02:06:50;Germany;222;0;UK_Card;0;Master
5504;2019-01-06 02:07:32;Germany;222;0;UK_Card;0;Master
5505;2019-01-06 02:10:57;Switzerland;362;1;UK_Card;0;Master
5506;2019-01-06 02:13:21;Germany;114;0;UK_Card;1;Diners
5507;2019-01-06 02:16:50;Germany;191;0;UK_Card;0;Master
